master_id,master_fileID,slave_id,slave_fileID,delta_days,track
S1A_IW_SLC__1SDV_20211009T221551_20211009T221618_040048_04BDB4_0F50,S1A_IW_SLC__1SDV_20211009T221551_20211009T221618_040048_04BDB4_0F50-SLC,S1A_IW_SLC__1SDV_20211021T221552_20211021T221619_040223_04C3CE_3096,S1A_IW_SLC__1SDV_20211021T221552_20211021T221619_040223_04C3CE_3096-SLC,12,76
S1A_IW_SLC__1SDV_20211009T221616_20211009T221643_040048_04BDB4_3333,S1A_IW_SLC__1SDV_20211009T221616_20211009T221643_040048_04BDB4_3333-SLC,S1A_IW_SLC__1SDV_20211021T221616_20211021T221643_040223_04C3CE_E612,S1A_IW_SLC__1SDV_20211021T221616_20211021T221643_040223_04C3CE_E612-SLC,12,76
S1A_IW_SLC__1SDV_20211009T221641_20211009T221708_040048_04BDB4_A059,S1A_IW_SLC__1SDV_20211009T221641_20211009T221708_040048_04BDB4_A059-SLC,S1A_IW_SLC__1SDV_20211021T221641_20211021T221708_040223_04C3CE_BADD,S1A_IW_SLC__1SDV_20211021T221641_20211021T221708_040223_04C3CE_BADD-SLC,12,76
S1A_IW_SLC__1SDV_20211009T221706_20211009T221734_040048_04BDB4_C345,S1A_IW_SLC__1SDV_20211009T221706_20211009T221734_040048_04BDB4_C345-SLC,S1A_IW_SLC__1SDV_20211021T221706_20211021T221734_040223_04C3CE_F08C,S1A_IW_SLC__1SDV_20211021T221706_20211021T221734_040223_04C3CE_F08C-SLC,12,76
S1A_IW_SLC__1SDV_20211021T221433_20211021T221503_040223_04C3CE_E5E4,S1A_IW_SLC__1SDV_20211021T221433_20211021T221503_040223_04C3CE_E5E4-SLC,S1A_IW_SLC__1SDV_20211102T221433_20211102T221503_040398_04C9E5_DD2E,S1A_IW_SLC__1SDV_20211102T221433_20211102T221503_040398_04C9E5_DD2E-SLC,12,76
S1A_IW_SLC__1SDV_20211021T221501_20211021T221529_040223_04C3CE_F369,S1A_IW_SLC__1SDV_20211021T221501_20211021T221529_040223_04C3CE_F369-SLC,S1A_IW_SLC__1SDV_20211102T221501_20211102T221529_040398_04C9E5_1739,S1A_IW_SLC__1SDV_20211102T221501_20211102T221529_040398_04C9E5_1739-SLC,12,76
S1A_IW_SLC__1SDV_20211021T221527_20211021T221554_040223_04C3CE_334F,S1A_IW_SLC__1SDV_20211021T221527_20211021T221554_040223_04C3CE_334F-SLC,S1A_IW_SLC__1SDV_20211102T221551_20211102T221618_040398_04C9E5_1A48,S1A_IW_SLC__1SDV_20211102T221551_20211102T221618_040398_04C9E5_1A48-SLC,12,76
S1A_IW_SLC__1SDV_20211021T221552_20211021T221619_040223_04C3CE_3096,S1A_IW_SLC__1SDV_20211021T221552_20211021T221619_040223_04C3CE_3096-SLC,S1A_IW_SLC__1SDV_20211102T221616_20211102T221643_040398_04C9E5_8383,S1A_IW_SLC__1SDV_20211102T221616_20211102T221643_040398_04C9E5_8383-SLC,12,76
S1A_IW_SLC__1SDV_20211021T221616_20211021T221643_040223_04C3CE_E612,S1A_IW_SLC__1SDV_20211021T221616_20211021T221643_040223_04C3CE_E612-SLC,S1A_IW_SLC__1SDV_20211102T221616_20211102T221643_040398_04C9E5_8383,S1A_IW_SLC__1SDV_20211102T221616_20211102T221643_040398_04C9E5_8383-SLC,12,76
S1A_IW_SLC__1SDV_20211021T221641_20211021T221708_040223_04C3CE_BADD,S1A_IW_SLC__1SDV_20211021T221641_20211021T221708_040223_04C3CE_BADD-SLC,S1A_IW_SLC__1SDV_20211102T221641_20211102T221708_040398_04C9E5_F3E4,S1A_IW_SLC__1SDV_20211102T221641_20211102T221708_040398_04C9E5_F3E4-SLC,12,76
S1A_IW_SLC__1SDV_20211021T221706_20211021T221734_040223_04C3CE_F08C,S1A_IW_SLC__1SDV_20211021T221706_20211021T221734_040223_04C3CE_F08C-SLC,S1A_IW_SLC__1SDV_20211102T221706_20211102T221734_040398_04C9E5_4A76,S1A_IW_SLC__1SDV_20211102T221706_20211102T221734_040398_04C9E5_4A76-SLC,12,76
S1A_IW_SLC__1SDV_20211102T221433_20211102T221503_040398_04C9E5_DD2E,S1A_IW_SLC__1SDV_20211102T221433_20211102T221503_040398_04C9E5_DD2E-SLC,S1A_IW_SLC__1SDV_20211114T221433_20211114T221503_040573_04D002_809A,S1A_IW_SLC__1SDV_20211114T221433_20211114T221503_040573_04D002_809A-SLC,12,76
S1A_IW_SLC__1SDV_20211102T221501_20211102T221529_040398_04C9E5_1739,S1A_IW_SLC__1SDV_20211102T221501_20211102T221529_040398_04C9E5_1739-SLC,S1A_IW_SLC__1SDV_20211114T221501_20211114T221529_040573_04D002_EC15,S1A_IW_SLC__1SDV_20211114T221501_20211114T221529_040573_04D002_EC15-SLC,12,76
S1A_IW_SLC__1SDV_20211102T221526_20211102T221553_040398_04C9E5_A4CF,S1A_IW_SLC__1SDV_20211102T221526_20211102T221553_040398_04C9E5_A4CF-SLC,S1A_IW_SLC__1SDV_20211114T221526_20211114T221553_040573_04D002_B8D5,S1A_IW_SLC__1SDV_20211114T221526_20211114T221553_040573_04D002_B8D5-SLC,12,76
S1A_IW_SLC__1SDV_20211102T221551_20211102T221618_040398_04C9E5_1A48,S1A_IW_SLC__1SDV_20211102T221551_20211102T221618_040398_04C9E5_1A48-SLC,S1A_IW_SLC__1SDV_20211114T221551_20211114T221618_040573_04D002_9A29,S1A_IW_SLC__1SDV_20211114T221551_20211114T221618_040573_04D002_9A29-SLC,12,76
S1A_IW_SLC__1SDV_20211102T221616_20211102T221643_040398_04C9E5_8383,S1A_IW_SLC__1SDV_20211102T221616_20211102T221643_040398_04C9E5_8383-SLC,S1A_IW_SLC__1SDV_20211114T221616_20211114T221643_040573_04D002_E95D,S1A_IW_SLC__1SDV_20211114T221616_20211114T221643_040573_04D002_E95D-SLC,12,76
S1A_IW_SLC__1SDV_20211102T221641_20211102T221708_040398_04C9E5_F3E4,S1A_IW_SLC__1SDV_20211102T221641_20211102T221708_040398_04C9E5_F3E4-SLC,S1A_IW_SLC__1SDV_20211114T221641_20211114T221708_040573_04D002_46B6,S1A_IW_SLC__1SDV_20211114T221641_20211114T221708_040573_04D002_46B6-SLC,12,76
S1A_IW_SLC__1SDV_20211102T221706_20211102T221734_040398_04C9E5_4A76,S1A_IW_SLC__1SDV_20211102T221706_20211102T221734_040398_04C9E5_4A76-SLC,S1A_IW_SLC__1SDV_20211114T221706_20211114T221734_040573_04D002_42E3,S1A_IW_SLC__1SDV_20211114T221706_20211114T221734_040573_04D002_42E3-SLC,12,76
S1A_IW_SLC__1SDV_20211114T221433_20211114T221503_040573_04D002_809A,S1A_IW_SLC__1SDV_20211114T221433_20211114T221503_040573_04D002_809A-SLC,S1A_IW_SLC__1SDV_20211126T221433_20211126T221502_040748_04D603_749E,S1A_IW_SLC__1SDV_20211126T221433_20211126T221502_040748_04D603_749E-SLC,12,76
S1A_IW_SLC__1SDV_20211114T221501_20211114T221529_040573_04D002_EC15,S1A_IW_SLC__1SDV_20211114T221501_20211114T221529_040573_04D002_EC15-SLC,S1A_IW_SLC__1SDV_20211126T221526_20211126T221553_040748_04D603_D5C2,S1A_IW_SLC__1SDV_20211126T221526_20211126T221553_040748_04D603_D5C2-SLC,12,76
S1A_IW_SLC__1SDV_20211114T221526_20211114T221553_040573_04D002_B8D5,S1A_IW_SLC__1SDV_20211114T221526_20211114T221553_040573_04D002_B8D5-SLC,S1A_IW_SLC__1SDV_20211126T221526_20211126T221553_040748_04D603_D5C2,S1A_IW_SLC__1SDV_20211126T221526_20211126T221553_040748_04D603_D5C2-SLC,12,76
S1A_IW_SLC__1SDV_20211114T221551_20211114T221618_040573_04D002_9A29,S1A_IW_SLC__1SDV_20211114T221551_20211114T221618_040573_04D002_9A29-SLC,S1A_IW_SLC__1SDV_20211126T221551_20211126T221618_040748_04D603_8420,S1A_IW_SLC__1SDV_20211126T221551_20211126T221618_040748_04D603_8420-SLC,12,76
S1A_IW_SLC__1SDV_20211114T221616_20211114T221643_040573_04D002_E95D,S1A_IW_SLC__1SDV_20211114T221616_20211114T221643_040573_04D002_E95D-SLC,S1A_IW_SLC__1SDV_20211126T221616_20211126T221643_040748_04D603_D7D4,S1A_IW_SLC__1SDV_20211126T221616_20211126T221643_040748_04D603_D7D4-SLC,12,76
S1A_IW_SLC__1SDV_20211114T221641_20211114T221708_040573_04D002_46B6,S1A_IW_SLC__1SDV_20211114T221641_20211114T221708_040573_04D002_46B6-SLC,S1A_IW_SLC__1SDV_20211126T221705_20211126T221733_040748_04D603_51FC,S1A_IW_SLC__1SDV_20211126T221705_20211126T221733_040748_04D603_51FC-SLC,12,76
S1A_IW_SLC__1SDV_20211114T221706_20211114T221734_040573_04D002_42E3,S1A_IW_SLC__1SDV_20211114T221706_20211114T221734_040573_04D002_42E3-SLC,S1A_IW_SLC__1SDV_20211208T221432_20211208T221502_040923_04DC1C_4EB7,S1A_IW_SLC__1SDV_20211208T221432_20211208T221502_040923_04DC1C_4EB7-SLC,23,76
S1A_IW_SLC__1SDV_20211126T221433_20211126T221502_040748_04D603_749E,S1A_IW_SLC__1SDV_20211126T221433_20211126T221502_040748_04D603_749E-SLC,S1A_IW_SLC__1SDV_20211208T221500_20211208T221527_040923_04DC1C_3C50,S1A_IW_SLC__1SDV_20211208T221500_20211208T221527_040923_04DC1C_3C50-SLC,12,76
S1A_IW_SLC__1SDV_20211126T221500_20211126T221528_040748_04D603_7C48,S1A_IW_SLC__1SDV_20211126T221500_20211126T221528_040748_04D603_7C48-SLC,S1A_IW_SLC__1SDV_20211208T221500_20211208T221527_040923_04DC1C_3C50,S1A_IW_SLC__1SDV_20211208T221500_20211208T221527_040923_04DC1C_3C50-SLC,12,76
S1A_IW_SLC__1SDV_20211126T221526_20211126T221553_040748_04D603_D5C2,S1A_IW_SLC__1SDV_20211126T221526_20211126T221553_040748_04D603_D5C2-SLC,S1A_IW_SLC__1SDV_20211208T221550_20211208T221617_040923_04DC1C_A950,S1A_IW_SLC__1SDV_20211208T221550_20211208T221617_040923_04DC1C_A950-SLC,12,76
S1A_IW_SLC__1SDV_20211126T221551_20211126T221618_040748_04D603_8420,S1A_IW_SLC__1SDV_20211126T221551_20211126T221618_040748_04D603_8420-SLC,S1A_IW_SLC__1SDV_20211208T221615_20211208T221642_040923_04DC1C_5095,S1A_IW_SLC__1SDV_20211208T221615_20211208T221642_040923_04DC1C_5095-SLC,12,76
S1A_IW_SLC__1SDV_20211126T221616_20211126T221643_040748_04D603_D7D4,S1A_IW_SLC__1SDV_20211126T221616_20211126T221643_040748_04D603_D7D4-SLC,S1A_IW_SLC__1SDV_20211208T221640_20211208T221707_040923_04DC1C_78BC,S1A_IW_SLC__1SDV_20211208T221640_20211208T221707_040923_04DC1C_78BC-SLC,12,76
S1A_IW_SLC__1SDV_20211126T221640_20211126T221707_040748_04D603_0B5D,S1A_IW_SLC__1SDV_20211126T221640_20211126T221707_040748_04D603_0B5D-SLC,S1A_IW_SLC__1SDV_20211208T221640_20211208T221707_040923_04DC1C_78BC,S1A_IW_SLC__1SDV_20211208T221640_20211208T221707_040923_04DC1C_78BC-SLC,12,76
S1A_IW_SLC__1SDV_20211126T221705_20211126T221733_040748_04D603_51FC,S1A_IW_SLC__1SDV_20211126T221705_20211126T221733_040748_04D603_51FC-SLC,S1A_IW_SLC__1SDV_20211208T221705_20211208T221733_040923_04DC1C_7EEC,S1A_IW_SLC__1SDV_20211208T221705_20211208T221733_040923_04DC1C_7EEC-SLC,12,76
S1A_IW_SLC__1SDV_20211208T221432_20211208T221502_040923_04DC1C_4EB7,S1A_IW_SLC__1SDV_20211208T221432_20211208T221502_040923_04DC1C_4EB7-SLC,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852-SLC,23,76
S1A_IW_SLC__1SDV_20211208T221500_20211208T221527_040923_04DC1C_3C50,S1A_IW_SLC__1SDV_20211208T221500_20211208T221527_040923_04DC1C_3C50-SLC,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852-SLC,23,76
S1A_IW_SLC__1SDV_20211208T221525_20211208T221552_040923_04DC1C_268E,S1A_IW_SLC__1SDV_20211208T221525_20211208T221552_040923_04DC1C_268E-SLC,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852-SLC,23,76
S1A_IW_SLC__1SDV_20211208T221550_20211208T221617_040923_04DC1C_A950,S1A_IW_SLC__1SDV_20211208T221550_20211208T221617_040923_04DC1C_A950-SLC,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852-SLC,23,76
S1A_IW_SLC__1SDV_20211208T221615_20211208T221642_040923_04DC1C_5095,S1A_IW_SLC__1SDV_20211208T221615_20211208T221642_040923_04DC1C_5095-SLC,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852-SLC,23,76
S1A_IW_SLC__1SDV_20211208T221640_20211208T221707_040923_04DC1C_78BC,S1A_IW_SLC__1SDV_20211208T221640_20211208T221707_040923_04DC1C_78BC-SLC,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852-SLC,23,76
S1A_IW_SLC__1SDV_20211208T221705_20211208T221733_040923_04DC1C_7EEC,S1A_IW_SLC__1SDV_20211208T221705_20211208T221733_040923_04DC1C_7EEC-SLC,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852-SLC,23,76
S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852,S1A_IW_SLC__1SDV_20220101T221431_20220101T221501_041273_04E7D1_4852-SLC,S1A_IW_SLC__1SDV_20220113T221431_20220113T221500_041448_04ED96_66C6,S1A_IW_SLC__1SDV_20220113T221431_20220113T221500_041448_04ED96_66C6-SLC,12,76
S1A_IW_SLC__1SDV_20220101T221458_20220101T221526_041273_04E7D1_90A6,S1A_IW_SLC__1SDV_20220101T221458_20220101T221526_041273_04E7D1_90A6-SLC,S1A_IW_SLC__1SDV_20220113T221458_20220113T221526_041448_04ED96_32A7,S1A_IW_SLC__1SDV_20220113T221458_20220113T221526_041448_04ED96_32A7-SLC,12,76
S1A_IW_SLC__1SDV_20220101T221524_20220101T221551_041273_04E7D1_13C2,S1A_IW_SLC__1SDV_20220101T221524_20220101T221551_041273_04E7D1_13C2-SLC,S1A_IW_SLC__1SDV_20220113T221524_20220113T221551_041448_04ED96_C836,S1A_IW_SLC__1SDV_20220113T221524_20220113T221551_041448_04ED96_C836-SLC,12,76
S1A_IW_SLC__1SDV_20220101T221549_20220101T221616_041273_04E7D1_DF5F,S1A_IW_SLC__1SDV_20220101T221549_20220101T221616_041273_04E7D1_DF5F-SLC,S1A_IW_SLC__1SDV_20220113T221549_20220113T221616_041448_04ED96_7DB7,S1A_IW_SLC__1SDV_20220113T221549_20220113T221616_041448_04ED96_7DB7-SLC,12,76
S1A_IW_SLC__1SDV_20220101T221614_20220101T221641_041273_04E7D1_0F4E,S1A_IW_SLC__1SDV_20220101T221614_20220101T221641_041273_04E7D1_0F4E-SLC,S1A_IW_SLC__1SDV_20220113T221614_20220113T221640_041448_04ED96_5618,S1A_IW_SLC__1SDV_20220113T221614_20220113T221640_041448_04ED96_5618-SLC,12,76
S1A_IW_SLC__1SDV_20220101T221639_20220101T221706_041273_04E7D1_50BB,S1A_IW_SLC__1SDV_20220101T221639_20220101T221706_041273_04E7D1_50BB-SLC,S1A_IW_SLC__1SDV_20220113T221703_20220113T221731_041448_04ED96_EB7C,S1A_IW_SLC__1SDV_20220113T221703_20220113T221731_041448_04ED96_EB7C-SLC,12,76
S1A_IW_SLC__1SDV_20220101T221704_20220101T221731_041273_04E7D1_1347,S1A_IW_SLC__1SDV_20220101T221704_20220101T221731_041273_04E7D1_1347-SLC,S1A_IW_SLC__1SDV_20220125T221430_20220125T221500_041623_04F391_381E,S1A_IW_SLC__1SDV_20220125T221430_20220125T221500_041623_04F391_381E-SLC,23,76
S1A_IW_SLC__1SDV_20220113T221431_20220113T221500_041448_04ED96_66C6,S1A_IW_SLC__1SDV_20220113T221431_20220113T221500_041448_04ED96_66C6-SLC,S1A_IW_SLC__1SDV_20220125T221458_20220125T221525_041623_04F391_79DB,S1A_IW_SLC__1SDV_20220125T221458_20220125T221525_041623_04F391_79DB-SLC,12,76
S1A_IW_SLC__1SDV_20220113T221458_20220113T221526_041448_04ED96_32A7,S1A_IW_SLC__1SDV_20220113T221458_20220113T221526_041448_04ED96_32A7-SLC,S1A_IW_SLC__1SDV_20220125T221458_20220125T221525_041623_04F391_79DB,S1A_IW_SLC__1SDV_20220125T221458_20220125T221525_041623_04F391_79DB-SLC,12,76
S1A_IW_SLC__1SDV_20220113T221524_20220113T221551_041448_04ED96_C836,S1A_IW_SLC__1SDV_20220113T221524_20220113T221551_041448_04ED96_C836-SLC,S1A_IW_SLC__1SDV_20220125T221548_20220125T221615_041623_04F391_A9EE,S1A_IW_SLC__1SDV_20220125T221548_20220125T221615_041623_04F391_A9EE-SLC,12,76
S1A_IW_SLC__1SDV_20220113T221549_20220113T221616_041448_04ED96_7DB7,S1A_IW_SLC__1SDV_20220113T221549_20220113T221616_041448_04ED96_7DB7-SLC,S1A_IW_SLC__1SDV_20220125T221613_20220125T221640_041623_04F391_84A4,S1A_IW_SLC__1SDV_20220125T221613_20220125T221640_041623_04F391_84A4-SLC,12,76
S1A_IW_SLC__1SDV_20220113T221614_20220113T221640_041448_04ED96_5618,S1A_IW_SLC__1SDV_20220113T221614_20220113T221640_041448_04ED96_5618-SLC,S1A_IW_SLC__1SDV_20220125T221638_20220125T221705_041623_04F391_5A4F,S1A_IW_SLC__1SDV_20220125T221638_20220125T221705_041623_04F391_5A4F-SLC,12,76
S1A_IW_SLC__1SDV_20220113T221638_20220113T221705_041448_04ED96_8ECB,S1A_IW_SLC__1SDV_20220113T221638_20220113T221705_041448_04ED96_8ECB-SLC,S1A_IW_SLC__1SDV_20220125T221638_20220125T221705_041623_04F391_5A4F,S1A_IW_SLC__1SDV_20220125T221638_20220125T221705_041623_04F391_5A4F-SLC,12,76
S1A_IW_SLC__1SDV_20220113T221703_20220113T221731_041448_04ED96_EB7C,S1A_IW_SLC__1SDV_20220113T221703_20220113T221731_041448_04ED96_EB7C-SLC,S1A_IW_SLC__1SDV_20220125T221703_20220125T221730_041623_04F391_BACD,S1A_IW_SLC__1SDV_20220125T221703_20220125T221730_041623_04F391_BACD-SLC,12,76
S1A_IW_SLC__1SDV_20220125T221430_20220125T221500_041623_04F391_381E,S1A_IW_SLC__1SDV_20220125T221430_20220125T221500_041623_04F391_381E-SLC,S1A_IW_SLC__1SDV_20220206T221457_20220206T221525_041798_04F994_0A26,S1A_IW_SLC__1SDV_20220206T221457_20220206T221525_041798_04F994_0A26-SLC,12,76
S1A_IW_SLC__1SDV_20220125T221458_20220125T221525_041623_04F391_79DB,S1A_IW_SLC__1SDV_20220125T221458_20220125T221525_041623_04F391_79DB-SLC,S1A_IW_SLC__1SDV_20220206T221523_20220206T221550_041798_04F994_6721,S1A_IW_SLC__1SDV_20220206T221523_20220206T221550_041798_04F994_6721-SLC,12,76
S1A_IW_SLC__1SDV_20220125T221523_20220125T221550_041623_04F391_5322,S1A_IW_SLC__1SDV_20220125T221523_20220125T221550_041623_04F391_5322-SLC,S1A_IW_SLC__1SDV_20220206T221523_20220206T221550_041798_04F994_6721,S1A_IW_SLC__1SDV_20220206T221523_20220206T221550_041798_04F994_6721-SLC,12,76
S1A_IW_SLC__1SDV_20220125T221548_20220125T221615_041623_04F391_A9EE,S1A_IW_SLC__1SDV_20220125T221548_20220125T221615_041623_04F391_A9EE-SLC,S1A_IW_SLC__1SDV_20220206T221548_20220206T221615_041798_04F994_A5F4,S1A_IW_SLC__1SDV_20220206T221548_20220206T221615_041798_04F994_A5F4-SLC,12,76
S1A_IW_SLC__1SDV_20220125T221613_20220125T221640_041623_04F391_84A4,S1A_IW_SLC__1SDV_20220125T221613_20220125T221640_041623_04F391_84A4-SLC,S1A_IW_SLC__1SDV_20220206T221637_20220206T221704_041798_04F994_A9A9,S1A_IW_SLC__1SDV_20220206T221637_20220206T221704_041798_04F994_A9A9-SLC,12,76
S1A_IW_SLC__1SDV_20220125T221638_20220125T221705_041623_04F391_5A4F,S1A_IW_SLC__1SDV_20220125T221638_20220125T221705_041623_04F391_5A4F-SLC,S1A_IW_SLC__1SDV_20220206T221702_20220206T221730_041798_04F994_804D,S1A_IW_SLC__1SDV_20220206T221702_20220206T221730_041798_04F994_804D-SLC,12,76
S1A_IW_SLC__1SDV_20220125T221703_20220125T221730_041623_04F391_BACD,S1A_IW_SLC__1SDV_20220125T221703_20220125T221730_041623_04F391_BACD-SLC,S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21,S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21-SLC,23,76
S1A_IW_SLC__1SDV_20220206T221429_20220206T221459_041798_04F994_0946,S1A_IW_SLC__1SDV_20220206T221429_20220206T221459_041798_04F994_0946-SLC,S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21,S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21-SLC,12,76
S1A_IW_SLC__1SDV_20220206T221457_20220206T221525_041798_04F994_0A26,S1A_IW_SLC__1SDV_20220206T221457_20220206T221525_041798_04F994_0A26-SLC,S1A_IW_SLC__1SDV_20220218T221457_20220218T221525_041973_04FFA6_7CAD,S1A_IW_SLC__1SDV_20220218T221457_20220218T221525_041973_04FFA6_7CAD-SLC,12,76
S1A_IW_SLC__1SDV_20220206T221523_20220206T221550_041798_04F994_6721,S1A_IW_SLC__1SDV_20220206T221523_20220206T221550_041798_04F994_6721-SLC,S1A_IW_SLC__1SDV_20220218T221523_20220218T221550_041973_04FFA6_EC77,S1A_IW_SLC__1SDV_20220218T221523_20220218T221550_041973_04FFA6_EC77-SLC,12,76
S1A_IW_SLC__1SDV_20220206T221548_20220206T221615_041798_04F994_A5F4,S1A_IW_SLC__1SDV_20220206T221548_20220206T221615_041798_04F994_A5F4-SLC,S1A_IW_SLC__1SDV_20220218T221612_20220218T221639_041973_04FFA6_4DDA,S1A_IW_SLC__1SDV_20220218T221612_20220218T221639_041973_04FFA6_4DDA-SLC,12,76
S1A_IW_SLC__1SDV_20220206T221612_20220206T221639_041798_04F994_B4C2,S1A_IW_SLC__1SDV_20220206T221612_20220206T221639_041798_04F994_B4C2-SLC,S1A_IW_SLC__1SDV_20220218T221612_20220218T221639_041973_04FFA6_4DDA,S1A_IW_SLC__1SDV_20220218T221612_20220218T221639_041973_04FFA6_4DDA-SLC,12,76
S1A_IW_SLC__1SDV_20220206T221637_20220206T221704_041798_04F994_A9A9,S1A_IW_SLC__1SDV_20220206T221637_20220206T221704_041798_04F994_A9A9-SLC,S1A_IW_SLC__1SDV_20220218T221637_20220218T221704_041973_04FFA6_5742,S1A_IW_SLC__1SDV_20220218T221637_20220218T221704_041973_04FFA6_5742-SLC,12,76
S1A_IW_SLC__1SDV_20220206T221702_20220206T221730_041798_04F994_804D,S1A_IW_SLC__1SDV_20220206T221702_20220206T221730_041798_04F994_804D-SLC,S1A_IW_SLC__1SDV_20220218T221702_20220218T221730_041973_04FFA6_B0DD,S1A_IW_SLC__1SDV_20220218T221702_20220218T221730_041973_04FFA6_B0DD-SLC,12,76
S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21,S1A_IW_SLC__1SDV_20220218T221429_20220218T221459_041973_04FFA6_6B21-SLC,S1A_IW_SLC__1SDV_20220302T221429_20220302T221459_042148_0505A9_ADB0,S1A_IW_SLC__1SDV_20220302T221429_20220302T221459_042148_0505A9_ADB0-SLC,12,76
S1A_IW_SLC__1SDV_20220218T221457_20220218T221525_041973_04FFA6_7CAD,S1A_IW_SLC__1SDV_20220218T221457_20220218T221525_041973_04FFA6_7CAD-SLC,S1A_IW_SLC__1SDV_20220302T221522_20220302T221549_042148_0505A9_6054,S1A_IW_SLC__1SDV_20220302T221522_20220302T221549_042148_0505A9_6054-SLC,12,76
S1A_IW_SLC__1SDV_20220218T221523_20220218T221550_041973_04FFA6_EC77,S1A_IW_SLC__1SDV_20220218T221523_20220218T221550_041973_04FFA6_EC77-SLC,S1A_IW_SLC__1SDV_20220302T221547_20220302T221614_042148_0505A9_9B42,S1A_IW_SLC__1SDV_20220302T221547_20220302T221614_042148_0505A9_9B42-SLC,12,76
S1A_IW_SLC__1SDV_20220218T221547_20220218T221614_041973_04FFA6_0394,S1A_IW_SLC__1SDV_20220218T221547_20220218T221614_041973_04FFA6_0394-SLC,S1A_IW_SLC__1SDV_20220302T221547_20220302T221614_042148_0505A9_9B42,S1A_IW_SLC__1SDV_20220302T221547_20220302T221614_042148_0505A9_9B42-SLC,12,76
S1A_IW_SLC__1SDV_20220218T221612_20220218T221639_041973_04FFA6_4DDA,S1A_IW_SLC__1SDV_20220218T221612_20220218T221639_041973_04FFA6_4DDA-SLC,S1A_IW_SLC__1SDV_20220302T221612_20220302T221639_042148_0505A9_36BF,S1A_IW_SLC__1SDV_20220302T221612_20220302T221639_042148_0505A9_36BF-SLC,12,76
S1A_IW_SLC__1SDV_20220218T221637_20220218T221704_041973_04FFA6_5742,S1A_IW_SLC__1SDV_20220218T221637_20220218T221704_041973_04FFA6_5742-SLC,S1A_IW_SLC__1SDV_20220302T221637_20220302T221704_042148_0505A9_0CEF,S1A_IW_SLC__1SDV_20220302T221637_20220302T221704_042148_0505A9_0CEF-SLC,12,76
S1A_IW_SLC__1SDV_20220218T221702_20220218T221730_041973_04FFA6_B0DD,S1A_IW_SLC__1SDV_20220218T221702_20220218T221730_041973_04FFA6_B0DD-SLC,S1A_IW_SLC__1SDV_20220302T221702_20220302T221729_042148_0505A9_8E81,S1A_IW_SLC__1SDV_20220302T221702_20220302T221729_042148_0505A9_8E81-SLC,12,76
S1A_IW_SLC__1SDV_20220302T221429_20220302T221459_042148_0505A9_ADB0,S1A_IW_SLC__1SDV_20220302T221429_20220302T221459_042148_0505A9_ADB0-SLC,S1A_IW_SLC__1SDV_20220314T221429_20220314T221459_042323_050B94_6009,S1A_IW_SLC__1SDV_20220314T221429_20220314T221459_042323_050B94_6009-SLC,12,76
S1A_IW_SLC__1SDV_20220302T221456_20220302T221524_042148_0505A9_0728,S1A_IW_SLC__1SDV_20220302T221456_20220302T221524_042148_0505A9_0728-SLC,S1A_IW_SLC__1SDV_20220314T221457_20220314T221525_042323_050B94_70E6,S1A_IW_SLC__1SDV_20220314T221457_20220314T221525_042323_050B94_70E6-SLC,12,76
S1A_IW_SLC__1SDV_20220302T221522_20220302T221549_042148_0505A9_6054,S1A_IW_SLC__1SDV_20220302T221522_20220302T221549_042148_0505A9_6054-SLC,S1A_IW_SLC__1SDV_20220314T221523_20220314T221550_042323_050B94_0D59,S1A_IW_SLC__1SDV_20220314T221523_20220314T221550_042323_050B94_0D59-SLC,12,76
